Resource ID,Resource Type,Month,Given Date,Tag,Title,Description,Action,Amount,Group,Driver ID,Attachment,Account
12346,vehicle,6/1/2023,4/9/2023,,Sample title 3,,cr,396,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12345,vehicle,6/1/2023,2/16/2023,,Sample title 1,,cr,682,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,cih-normal-cash-in-hand-yahya
12345,vehicle,6/1/2023,1/18/2023,,Sample title 3,Sample description 1,cr,1867,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12346,vehicle,6/1/2023,2/4/2023,,Sample title 3,,dr,1058,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12345,vehicle,6/1/2023,5/3/2023,,Sample title 2,,cr,696,,,,
12345,vehicle,6/1/2023,1/27/2023,,Sample title 3,,dr,1235,,,,
12346,vehicle,6/1/2023,4/5/2023,,Sample title 1,Sample description 3,cr,181,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,cih-normal-cash-in-hand-test
12346,vehicle,7/1/2023,5/19/2023,,Sample title 2,Sample description 1,cr,1057,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12345,vehicle,7/1/2023,2/5/2023,,Sample title 2,Sample description 1,dr,1391,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,cih-normal-cash-in-hand-test
12346,vehicle,7/1/2023,3/7/2023,,Sample title 3,Sample description 1,cr,1629,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12346,vehicle,7/1/2023,1/8/2023,,Sample title 1,,dr,1734,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,cih-normal-cash-in-hand-test
12345,vehicle,7/1/2023,6/13/2023,,Sample title 1,Sample description 1,cr,1415,,,,cih-normal-cash-in-hand-test
12346,vehicle,7/1/2023,5/30/2023,,Sample title 3,,cr,1732,,,,
12345,vehicle,7/1/2023,4/23/2023,,Sample title 2,,cr,1935,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,cih-normal-cash-in-hand-test
12345,vehicle,7/1/2023,6/12/2023,,Sample title 3,Sample description 3,cr,853,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,cih-normal-cash-in-hand-test
12346,vehicle,7/1/2023,2/28/2023,,Sample title 1,,dr,946,,,,
12346,vehicle,7/1/2023,3/22/2023,,Sample title 2,Sample description 3,dr,1845,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,
12346,vehicle,7/1/2023,3/5/2023,,Sample title 1,Sample description 1,cr,749,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,
12345,vehicle,7/1/2023,1/9/2023,,Sample title 2,Sample description 1,dr,1210,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,cih-normal-cash-in-hand-yahya
12345,vehicle,7/1/2023,1/11/2023,,Sample title 3,,cr,1355,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12345,vehicle,7/1/2023,3/12/2023,,Sample title 1,Sample description 1,dr,1594,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12345,vehicle,7/1/2023,5/1/2023,,Sample title 2,,dr,663,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12345,vehicle,7/1/2023,2/28/2023,,Sample title 2,,cr,288,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,cih-normal-cash-in-hand-yahya
12346,vehicle,7/1/2023,1/12/2023,,Sample title 2,,dr,803,,,,
12345,vehicle,7/1/2023,3/13/2023,,Sample title 2,,dr,1972,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,
12346,vehicle,7/1/2023,1/9/2023,,Sample title 1,Sample description 3,dr,1803,,,,
12346,vehicle,7/1/2023,4/28/2023,,Sample title 1,,cr,1944,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12345,vehicle,7/1/2023,6/11/2023,,Sample title 1,,cr,1439,,,,cih-normal-cash-in-hand-yahya
12346,vehicle,7/1/2023,6/1/2023,,Sample title 3,Sample description 1,dr,384,,,,
12345,vehicle,7/1/2023,2/4/2023,,Sample title 3,Sample description 3,cr,643,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,cih-normal-cash-in-hand-test
12346,vehicle,7/1/2023,1/24/2023,,Sample title 1,,dr,1691,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,cih-normal-cash-in-hand-test
12345,vehicle,7/1/2023,3/18/2023,,Sample title 1,,cr,1051,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,
12345,vehicle,7/1/2023,4/12/2023,,Sample title 1,Sample description 3,dr,1632,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,cih-normal-cash-in-hand-yahya
12345,vehicle,7/1/2023,6/4/2023,,Sample title 1,,cr,374,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,cih-normal-cash-in-hand-yahya
12345,vehicle,7/1/2023,3/4/2023,,Sample title 1,,dr,1290,,,,cih-normal-cash-in-hand-test
12346,vehicle,7/1/2023,2/27/2023,,Sample title 2,Sample description 1,cr,1300,,,,
12345,vehicle,7/1/2023,1/29/2023,,Sample title 2,Sample description 3,cr,1703,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,
12346,vehicle,7/1/2023,3/11/2023,,Sample title 3,,cr,798,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,cih-normal-cash-in-hand-yahya
12346,vehicle,7/1/2023,5/28/2023,,Sample title 2,,cr,1990,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12346,vehicle,7/1/2023,4/5/2023,,Sample title 1,,cr,641,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12346,vehicle,7/1/2023,4/26/2023,,Sample title 3,,dr,353,,,,
12346,vehicle,7/1/2023,6/2/2023,,Sample title 2,,cr,193,,,,
12346,vehicle,7/1/2023,3/15/2023,,Sample title 3,,cr,1497,,,,
12346,vehicle,7/1/2023,3/27/2023,,Sample title 3,,cr,822,,,,
12345,vehicle,7/1/2023,2/17/2023,,Sample title 2,,dr,689,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,
12345,vehicle,7/1/2023,6/6/2023,,Sample title 1,Sample description 1,dr,1864,,,,
12345,vehicle,7/1/2023,2/1/2023,,Sample title 2,,dr,487,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,cih-normal-cash-in-hand-test
12346,vehicle,7/1/2023,1/4/2023,,Sample title 3,,dr,1482,,,,
12346,vehicle,7/1/2023,1/3/2023,,Sample title 3,Sample description 1,dr,501,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12345,vehicle,7/1/2023,6/13/2023,,Sample title 3,,cr,1350,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,
12346,vehicle,7/1/2023,1/1/2023,,Sample title 1,Sample description 3,dr,1105,,,,cih-normal-cash-in-hand-test
12345,vehicle,7/1/2023,5/29/2023,,Sample title 2,Sample description 1,cr,1649,,,,
12345,vehicle,7/1/2023,3/3/2023,,Sample title 3,Sample description 3,dr,795,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12346,vehicle,7/1/2023,1/29/2023,,Sample title 3,,cr,736,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,cih-normal-cash-in-hand-test
12346,vehicle,7/1/2023,2/12/2023,,Sample title 3,Sample description 3,cr,739,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12345,vehicle,7/1/2023,5/21/2023,,Sample title 2,,cr,289,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12345,vehicle,7/1/2023,1/7/2023,,Sample title 1,,cr,994,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12345,vehicle,7/1/2023,1/22/2023,,Sample title 3,Sample description 1,cr,1692,,,,
12346,vehicle,7/1/2023,6/7/2023,,Sample title 2,,dr,1706,,,,
12346,vehicle,7/1/2023,5/24/2023,,Sample title 3,,dr,657,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12345,vehicle,7/1/2023,2/27/2023,,Sample title 1,Sample description 1,cr,1769,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12346,vehicle,7/1/2023,5/29/2023,,Sample title 1,Sample description 1,cr,849,,,,
12346,vehicle,7/1/2023,3/24/2023,,Sample title 3,Sample description 3,dr,323,,,,cih-normal-cash-in-hand-test
12345,vehicle,7/1/2023,2/20/2023,,Sample title 2,Sample description 3,dr,1402,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,
12346,vehicle,7/1/2023,6/4/2023,,Sample title 1,,cr,1893,,,,
12345,vehicle,7/1/2023,1/30/2023,,Sample title 1,Sample description 3,dr,1790,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,
12346,vehicle,7/1/2023,1/21/2023,,Sample title 1,,dr,1695,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,
12346,vehicle,7/1/2023,5/22/2023,,Sample title 1,,cr,173,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,
12346,vehicle,7/1/2023,3/26/2023,,Sample title 2,Sample description 3,dr,907,,,,
12345,vehicle,7/1/2023,3/14/2023,,Sample title 1,,dr,293,,,,
12345,vehicle,7/1/2023,1/31/2023,,Sample title 1,Sample description 1,dr,1507,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,cih-normal-cash-in-hand-yahya
12345,vehicle,7/1/2023,5/23/2023,,Sample title 1,,cr,858,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,
12345,vehicle,7/1/2023,4/6/2023,,Sample title 2,,dr,1455,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,
12345,vehicle,7/1/2023,4/6/2023,,Sample title 2,,dr,1626,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,cih-normal-cash-in-hand-yahya
12345,vehicle,7/1/2023,2/11/2023,,Sample title 3,Sample description 3,cr,1369,,,,cih-normal-cash-in-hand-yahya
12345,vehicle,7/1/2023,1/9/2023,,Sample title 1,,cr,391,,,,
12346,vehicle,7/1/2023,4/7/2023,,Sample title 1,,dr,1353,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12346,vehicle,7/1/2023,1/14/2023,,Sample title 1,,dr,1186,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12345,vehicle,7/1/2023,4/8/2023,,Sample title 3,,dr,1857,,,,
12346,vehicle,7/1/2023,5/30/2023,,Sample title 1,Sample description 1,dr,1263,,,,
12345,vehicle,7/1/2023,5/30/2023,,Sample title 2,Sample description 3,cr,374,,,,cih-normal-cash-in-hand-yahya
12345,vehicle,7/1/2023,2/3/2023,,Sample title 3,Sample description 1,cr,345,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12346,vehicle,7/1/2023,3/13/2023,,Sample title 2,,cr,837,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,cih-normal-cash-in-hand-test
12346,vehicle,7/1/2023,2/22/2023,,Sample title 1,,cr,1684,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,cih-normal-cash-in-hand-test
12345,vehicle,7/1/2023,2/2/2023,,Sample title 2,Sample description 3,cr,1699,,,,cih-normal-cash-in-hand-yahya
12345,vehicle,7/1/2023,1/6/2023,,Sample title 3,Sample description 3,dr,147,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12345,vehicle,7/1/2023,1/28/2023,,Sample title 2,Sample description 3,cr,495,,,,cih-normal-cash-in-hand-yahya
12346,vehicle,7/1/2023,3/21/2023,,Sample title 2,,dr,1876,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12346,vehicle,7/1/2023,3/6/2023,,Sample title 3,Sample description 1,cr,375,,,,
12346,vehicle,7/1/2023,1/19/2023,,Sample title 3,Sample description 3,dr,366,,,,
12346,vehicle,7/1/2023,1/20/2023,,Sample title 3,Sample description 3,dr,298,,,,cih-normal-cash-in-hand-yahya
12345,vehicle,7/1/2023,4/26/2023,,Sample title 2,,dr,1020,,,,
12345,vehicle,7/1/2023,5/3/2023,,Sample title 3,,cr,1909,,,,
12345,vehicle,7/1/2023,4/14/2023,,Sample title 1,,dr,1249,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,
12345,vehicle,7/1/2023,4/13/2023,,Sample title 3,,dr,1589,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,
12345,vehicle,7/1/2023,4/20/2023,,Sample title 2,Sample description 3,cr,1422,,,,cih-normal-cash-in-hand-test
12345,vehicle,7/1/2023,3/13/2023,,Sample title 3,,cr,1557,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,
12345,vehicle,7/1/2023,2/8/2023,,Sample title 2,,dr,1132,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,cih-normal-cash-in-hand-yahya
12346,vehicle,7/1/2023,5/17/2023,,Sample title 1,Sample description 1,cr,1597,,,,cih-normal-cash-in-hand-yahya
12345,vehicle,7/1/2023,3/12/2023,,Sample title 3,Sample description 1,dr,1153,,,,
12345,vehicle,7/1/2023,5/17/2023,,Sample title 3,Sample description 1,cr,620,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,cih-normal-cash-in-hand-test
12346,vehicle,7/1/2023,3/16/2023,,Sample title 1,,cr,1308,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,cih-normal-cash-in-hand-yahya
12345,vehicle,7/1/2023,5/2/2023,,Sample title 1,,dr,1398,,,,
12345,vehicle,7/1/2023,3/21/2023,,Sample title 3,,cr,224,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,cih-normal-cash-in-hand-test
12345,vehicle,7/1/2023,2/27/2023,,Sample title 1,,dr,862,,,,
12346,vehicle,7/1/2023,1/21/2023,,Sample title 1,,cr,423,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,
12346,vehicle,7/1/2023,3/14/2023,,Sample title 2,,cr,738,,,,
12346,vehicle,7/1/2023,2/5/2023,,Sample title 3,Sample description 3,dr,1418,,,,
12345,vehicle,7/1/2023,6/10/2023,,Sample title 3,Sample description 3,dr,1719,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,cih-normal-cash-in-hand-yahya
12345,vehicle,7/1/2023,4/20/2023,,Sample title 1,Sample description 1,dr,1915,,,,
12345,vehicle,7/1/2023,1/10/2023,,Sample title 2,,cr,770,,,,cih-normal-cash-in-hand-test
12346,vehicle,7/1/2023,1/12/2023,,Sample title 3,Sample description 3,dr,161,,,,cih-normal-cash-in-hand-test
12345,vehicle,7/1/2023,1/3/2023,,Sample title 3,Sample description 3,dr,1607,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,cih-normal-cash-in-hand-yahya
12346,vehicle,7/1/2023,1/14/2023,,Sample title 1,,cr,691,,,,
12345,vehicle,7/1/2023,5/9/2023,,Sample title 2,,cr,1773,,,,cih-normal-cash-in-hand-yahya
12346,vehicle,7/1/2023,2/20/2023,,Sample title 2,,cr,1324,,,,cih-normal-cash-in-hand-test
12346,vehicle,7/1/2023,5/2/2023,,Sample title 3,,cr,1938,,,,
12346,vehicle,7/1/2023,1/14/2023,,Sample title 2,,dr,533,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,cih-normal-cash-in-hand-test
12345,vehicle,7/1/2023,4/9/2023,,Sample title 1,Sample description 3,dr,929,,,,cih-normal-cash-in-hand-yahya
12346,vehicle,7/1/2023,4/1/2023,,Sample title 2,Sample description 1,dr,1577,,,,
12346,vehicle,7/1/2023,2/14/2023,,Sample title 1,Sample description 1,cr,524,,,,
12345,vehicle,7/1/2023,1/7/2023,,Sample title 1,,dr,942,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,cih-normal-cash-in-hand-test
12345,vehicle,7/1/2023,1/9/2023,,Sample title 2,,dr,1397,,,,
12345,vehicle,7/1/2023,5/30/2023,,Sample title 3,,dr,683,,,,
12345,vehicle,7/1/2023,4/26/2023,,Sample title 1,Sample description 3,cr,960,,,,
12346,vehicle,7/1/2023,2/12/2023,,Sample title 3,Sample description 1,cr,521,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12346,vehicle,7/1/2023,1/4/2023,,Sample title 3,Sample description 3,dr,247,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12345,vehicle,7/1/2023,4/13/2023,,Sample title 3,,dr,1901,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,cih-normal-cash-in-hand-test
12346,vehicle,7/1/2023,3/9/2023,,Sample title 1,,cr,324,,,,
12345,vehicle,7/1/2023,3/2/2023,,Sample title 1,Sample description 1,dr,742,,,,
12346,vehicle,7/1/2023,2/5/2023,,Sample title 3,,cr,405,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12346,vehicle,7/1/2023,2/15/2023,,Sample title 2,,cr,1590,,,,cih-normal-cash-in-hand-yahya
12346,vehicle,7/1/2023,6/6/2023,,Sample title 1,,dr,1094,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,cih-normal-cash-in-hand-test
12346,vehicle,7/1/2023,1/22/2023,,Sample title 3,Sample description 1,cr,423,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12345,vehicle,7/1/2023,3/3/2023,,Sample title 3,,cr,1070,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,cih-normal-cash-in-hand-test
12346,vehicle,7/1/2023,2/12/2023,,Sample title 2,Sample description 1,dr,399,,,,cih-normal-cash-in-hand-test
12346,vehicle,7/1/2023,2/18/2023,,Sample title 2,,dr,1478,,,,cih-normal-cash-in-hand-test
12345,vehicle,7/1/2023,5/9/2023,,Sample title 3,,cr,1741,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12345,vehicle,7/1/2023,4/9/2023,,Sample title 3,,cr,1987,,,,
12345,vehicle,7/1/2023,6/5/2023,,Sample title 2,Sample description 3,cr,1521,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12346,vehicle,7/1/2023,1/2/2023,,Sample title 1,Sample description 3,cr,976,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,cih-normal-cash-in-hand-test
12345,vehicle,7/1/2023,4/5/2023,,Sample title 1,,dr,662,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,
12346,vehicle,7/1/2023,3/20/2023,,Sample title 2,Sample description 3,dr,1248,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,
12345,vehicle,7/1/2023,3/11/2023,,Sample title 2,Sample description 3,cr,436,,,,
12345,vehicle,7/1/2023,3/22/2023,,Sample title 2,,cr,590,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,
12346,vehicle,7/1/2023,3/26/2023,,Sample title 3,Sample description 1,cr,1431,,,,
